"","X20170803_mel.1_Sample.01_01","X20170803_mel.1_Sample.01_02","X20170803_mel.1_Sample.01_03","X20170803_mel.1_Sample.01_04","X20170803_mel.1_Sample.01_05","X20170803_mel.1_Sample.01_06","X20170803_mel.1_Sample.01_07","X20170803_mel.1_Sample.01_08","X20170803_mel.1_Sample.01_10","X20170803_mel.1_Sample.01_11","X20170803_mel.1_Sample.01_12","X20170810_207383791218_Sample.01_01","X20170810_207383791218_Sample.02_02","X20170810_207383791218_Sample.03_03","X20170810_207383791218_Sample.04_04","X20170810_207383791218_Sample.05_05","X20170810_207383791218_Sample.06_06","X20170810_207383791218_Sample.07_07","X20170810_207383791218_Sample.08_08","X20170810_207383791218_Sample.09_09","X20170810_207383791218_Sample.10_10","X20170810_207383791218_Sample.11_11","X20170810_207383791218_Sample.12_12","X20170810_207383811218_Sample.01_01","X20170810_207383811218_Sample.02_02","X20170810_207383811218_Sample.03_03","X20170810_207383811218_Sample.04_04","X20170810_207383811218_Sample.05_05","X20170810_207383811218_Sample.06_06","X20170810_207383811218_Sample.07_07","X20170810_207383811218_Sample.08_08","X20170810_207383811218_Sample.09_09","X20170810_207383811218_Sample.10_10","X20170810_207383811218_Sample.11_11","X20170810_207383811218_Sample.12_12","X20170810_207383821218_Sample.01_01","X20170810_207383821218_Sample.02_02","X20170810_207383821218_Sample.03_03","X20170810_207383821218_Sample.04_04","X20170810_207383821218_Sample.05_05","X20170810_207383821218_Sample.06_06","X20170810_207383821218_Sample.07_07","X20170810_207383821218_Sample.08_08","X20170810_207383821218_Sample.09_09","X20170810_207383821218_Sample.10_10","X20170810_207383821218_Sample.11_11","X20170810_207383821218_Sample.12_12","X20170815_2.07384E+11_Sample.01_01","X20170815_2.07384E+11_Sample.02_02","X20170815_2.07384E+11_Sample.03_03","X20170815_2.07384E+11_Sample.04_04","X20170815_2.07384E+11_Sample.05_05","X20170815_2.07384E+11_Sample.06_06","X20170815_2.07384E+11_Sample.07_07","X20170815_2.07384E+11_Sample.08_08","X20170815_2.07384E+11_Sample.09_09","X20170815_2.07384E+11_Sample.10_10","X20170815_2.07384E+11_Sample.11_11","X20170815_2.07384E+11_Sample.12_12","X20170815_2.07E+11_Sample.01_01","X20170815_2.07E+11_Sample.02_02","X20170815_2.07E+11_Sample.03_03","X20170815_2.07E+11_Sample.04_04","X20170815_2.07E+11_Sample.05_05","X20170815_2.07E+11_Sample.06_06","X20170815_2.07E+11_Sample.07_07","X20170815_2.07E+11_Sample.08_08","X20170815_2.07E+11_Sample.09_09","X20170815_2.07E+11_Sample.10_10","X20170815_2.07E+11_Sample.11_11","X20170815_2.07E+11_Sample.12_12","X20170824_207384001218_Sample.05_05","X20170824_207384001218_Sample.06_06","X20170824_207384001218_Sample.08_08","X20170824_207384001218_Sample.11_11","X20170824_207384001218_Sample.12_12","X20170925_2.07E+11_Sample.01_01","X20170925_2.07E+11_Sample.02_02","X20170925_2.07E+11_Sample.03_03","X20170925_2.07E+11_Sample.04_04","X20170925_2.07E+11_Sample.06_06"
"TNFSF13B",90.2394444918944,76.6626205186024,45.2449492827801,56.7622362767064,67.9696246362756,71.7942150249837,89.6604359805206,65.5196748706095,205.23269414428,63.977510808028,71.0087759179088,778.1190024283,38.0400449291436,76.977102107014,66.1092417435119,80.9106668261678,28.1395299481328,56.0502194493008,139.470014185569,66.6573545134395,560.905915255408,107.547950291525,51.8438787027119,437.786095984095,41.0826207418659,0,178.588398137484,112.067986116295,60.8729917846514,26.9381656548626,64.0684656139817,112.372341304207,42.7913772257803,144.610463456057,71.3530809865512,87.4494865795283,63.0437584574526,35.6462076471327,230.82610734374,46.6637305589727,115.312426795314,49.0858551570864,75.8078062989219,34.4916521034458,76.8307918347534,39.1941219597815,35.1271096096354,270.039709800042,19.129657527316,49.2321479709957,92.497109165039,120.11349918415,228.98880609275,59.8366822593425,84.8841428810319,62.4458747680416,71.0205981614338,490.382054891439,87.5733775298565,1320.8936417982,128.040877066166,101.314789214458,53.1888295400582,107.770560976704,29.300237879576,74.8618663326446,115.567911453838,120.785826217378,101.183665660292,32.9842625970171,26.9060474715634,201.107880654302,290.433360928867,129.990615137413,84.1544326846691,131.870950462113,71.213561530327,824.639290139588,68.416053430742,374.477369288773,100.196298108986
"POLR1B",143.760770190535,201.790116077701,175.952580544145,166.232263381783,197.911554087979,223.359780077727,224.151089951301,208.258966553009,150.503975705805,125.494348123439,255.631593304472,238.012871331009,145.820172228384,235.207811993654,198.327725230536,159.982454860832,209.483167391655,124.556043220668,448.51148446726,199.972063540318,1121.81183051082,205.743904905526,285.141332864916,583.714794645459,157.977500378515,529.847301192227,152.177437849546,158.479980366478,113.252077738886,128.704569239899,327.349816496438,202.270214347572,198.674251405408,327.151540277638,141.039033912669,317.479657799592,182.013431675549,190.113107451374,235.442629490615,139.991191676918,122.633850718826,135.615407517335,372.019790170635,102.811655308348,161.60959661793,175.122672586258,160.453492199945,239.257981221799,212.405162889509,221.544665869481,470.265676502628,120.11349918415,161.068397505918,169.359181037603,230.628614620162,238.663000825803,173.025672971728,858.168596060018,152.569243665297,1320.8936417982,213.401461776944,553.854181039039,35.4592196933722,149.980697359247,136.734443438021,189.893514599879,198.44226900955,169.523966620882,131.879833894313,85.1454220527652,171.526052631216,301.661820981453,443.333463640096,649.953075687067,147.995726445453,154.857629900463,363.980425599449,195.976718532707,199.29893825477,183.215374065251,156.959866136394
"ITK",144.383111187031,327.79879118299,170.925363957169,46.2206781110324,61.9723048154277,265.239738842301,530.097665358516,67.8596632588456,424.147567898178,51.6741433449457,146.278078390892,942.897144118999,69.7400823700966,72.7005964344021,90.9002073973288,262.959667185045,53.1524454575842,95.4929664691791,57.1927396300533,31.1067654396051,841.358872883113,233.799891938098,311.063272216272,1605.21568527501,25.4119303557934,353.231534128151,166.011750381323,119.425985204739,48.1321330390267,118.727470849209,63.0673958387632,215.754895304077,91.6958083409577,165.946433474164,57.682630890997,101.707555043582,63.0437584574526,14.2584830588531,181.198494264836,82.7220678090879,32.9464076558039,64.1891952054207,113.711709448383,47.0943711412434,251.687076700054,86.7274188046229,51.7976023057335,103.538541581363,20.4489442533378,33.1370226727856,169.433956975212,120.11349918415,553.066184207067,43.8089995113043,87.5534555502468,227.542502579439,63.7096542330509,1225.9551372286,184.040926215089,2201.489402997,192.535541069865,254.412692916306,212.755318160233,105.076296952287,48.8337297992933,162.505026917204,171.83123676689,441.468663075212,60.2554413482637,25.6970417906994,50.4488390091813,138.261667949833,167.49860498014,259.981230274827,62.3903552662202,189.942561674787,97.5889546897074,156.781374826166,58.0049148651943,592.974082278752,86.8654601631549
"ICOS",77.1702835654821,133.058111474816,20.1088663479023,45.4097890213651,77.965157671022,84.7570594044947,178.53437690858,21.0598954941245,164.186155315424,54.1348168375621,34.7943001997753,238.012871331009,44.3800524173342,29.9355397082832,33.0546208717559,69.8773940771449,34.3927588254957,29.0630767514893,61.2062652181272,34.0693145290913,1402.26478813852,98.195954614001,51.8438787027119,1459.28698661365,23.2942694928106,176.615767064076,28.9262898391699,63.3919921465911,21.2347645760412,15.9633574251038,27.0288839308985,53.9387238260191,22.1598203490648,81.7878850694095,35.6765404932756,51.3290464705927,34.5723836702159,11.8820692157109,86.5597902539026,23.3318652794863,18.3035598087799,22.3403571548278,32.2885100902815,27.1953410815631,82.1294671337019,25.0175246551797,57.453662327624,38.7103556362755,12.533223897207,32.1902505964203,99.412780878313,0,218.639029546185,27.2470606716649,38.4381024366937,100.9399071593,54.6580093693388,1838.9327058429,81.4158744222885,1320.8936417982,55.9586055326208,58.5374337683537,124.107268926803,44.9044004069602,39.0669838394346,87.6431605845595,64.6267925893172,173.055715925483,40.9282243120282,47.9422421468272,31.9509313724815,163.400153031621,63.7724046484021,649.953075687067,36.9989316113631,113.723571958152,50.1132470028227,73.779470506431,23.7968881498233,297.106011997704,54.6134328748548
"G6PD",761.745379710888,488.173468589721,703.810322176579,610.599484519427,651.708753865466,593.299415831463,629.196041968566,545.217294459001,948.631119600226,789.876191129884,696.596091754686,1190.06435665505,1166.56137782707,488.947148568626,1305.65752443436,559.019152617159,1031.78276476487,581.261535029786,516.741419464517,873.951981398429,1963.17070339393,579.823732006482,751.736241189323,729.643493306824,502.309156699516,18014.8082405357,1260.18010516731,663.351917819685,904.600970939355,413.05187337456,585.625818502802,692.213622433912,635.757604497307,536.955245455688,661.516414379989,445.802273976074,464.693509920255,824.615603570336,817.124419996841,1088.11335348877,1784.59708135604,519.491967079165,586.808574684247,582.378279746643,1661.13470622036,900.630887586468,300.961930638486,477.116792962769,683.390524079288,704.398424815785,613.765864553063,6816.44107870053,495.495552166799,734.067869860148,405.201663186813,561.157449970347,404.53889737052,1593.74167839718,738.216205896212,2201.489402997,565.276760973593,747.47800042667,2606.25264746285,364.623731304517,1142.70927730346,525.858963507357,482.800156402546,678.095866483526,984.551173728234,297.625439247503,430.496759545014,3167.44912030526,446.406832538815,2469.82168761085,565.866012879672,410.130754189507,476.515436412805,488.020455953996,1606.28995011307,612.781149745265,637.73008624732
"LGMN",953.426406631602,1459.23332849202,829.490736850968,1089.0240474231,1391.3781984367,582.330855202646,935.14261737578,414.177944717782,1090.01364223295,659.460496021211,871.277680512741,1116.82962701474,221.900262086671,2123.99781739724,520.610278730156,943.344820041456,412.713105905948,622.780216103342,609.052507990217,835.438843235108,0,2099.52302960412,1607.16023978407,145.928698661365,483.673741105267,529.847301192227,4123.88279924513,1851.95177056827,656.862050885541,2216.91126241128,873.933913765719,1269.05830779551,1127.85844259378,1898.90133161151,701.194062218305,763.281931775666,616.201897180908,943.436295727444,1374.56946923197,422.094653692525,636.963881345541,713.947470201469,1413.67520264841,520.691286561634,1200.14995521184,1256.71365517853,476.002103947517,632.890995161757,439.982123128268,665.107383646625,1537.00803827513,810.766119493014,2804.78944411911,1041.26512253088,1817.80192773531,2431.11200124348,1034.32449577265,122.59551372286,1376.54402804743,880.595761198801,1208.32649912812,596.631536485143,762.373223407502,948.380936594999,371.136346474629,1131.14454129447,742.067641966748,1654.97772413636,3846.11619021087,684.615217856693,718.055141897347,917.554705485254,2398.76442544953,1039.92492109931,2217.03401969266,2762.03100830279,1824.29802685714,1145.1188651519,1661.32025395954,1929.33216541009,1455.64149827861
"TNFRSF18",130.069268267627,111.028622820045,10.0544331739511,38.11178721436,37.9830255320363,59.8285125208198,127.412198498635,65.5196748706095,145.943249169266,98.4269397046584,139.177200799101,329.556283381398,114.120134787431,104.061638033556,190.064070012597,172.854606401358,43.7726021415399,122.480109166991,110.371953672033,32.5880399843482,0,233.799891938098,103.687757405424,1751.14438393638,49.5532641937971,353.231534128151,51.5642558002593,105.841986887612,42.4695291520824,39.9083935627594,55.0588376370155,112.372341304207,38.970718544907,129.201151776314,68.0188248656843,48.477432777782,136.255865053204,7.12924152942653,143.112186553119,97.5696184414883,76.8749511968757,44.6807143096556,60.3654753861786,44.441167133286,182.804297813724,50.0350493103594,75.9102792411612,46.1725928673647,31.0032380615121,49.7055340091784,108.921829484065,480.453996736601,120.963013387978,36.8636703204878,45.3783153766523,63.3012977100696,45.9545046926925,858.168596060018,95.0992146613285,440.297880599401,131.83468083109,94.5604699334944,336.862587087036,45.8024884150994,126.967697478163,148.810783075867,153.583671800495,178.000164951926,38.6544340724711,17.2592071728578,36.9958152733996,163.400153031621,89.127698062827,259.981230274827,57.3120705352488,169.375532703631,50.9924267748021,98.3726273419079,117.497135239752,183.83434492358,99.7662710784749
"IFITM1",1630.53341081906,2065.48485627131,904.898985655602,682.768613499811,795.644429565814,930.333369698747,1725.57014509879,1017.89494888268,1085.45291569641,1722.47144483152,1702.79044651145,2050.5724299287,500.860591567058,2195.27291194077,487.5556578584,1991.50573119863,250.129155094514,963.233400906502,869.931671215021,518.446090660085,841.358872883113,1384.09536027354,1788.61381524356,291.85739732273,1284.14954731276,176.615767064076,403.710392972762,1414.43382477081,373.731856538325,769.234285922187,1648.76191978481,7512.46559065722,6844.32796091632,3111.49562764058,586.162226048397,1485.69073395438,1782.51142864378,247.147039686786,1167.98010315933,337.251507221666,673.571000963101,738.175744862338,3313.08190491585,487.526236462167,357.660582679024,228.493391850641,4358.44077792095,2318.89021956098,269.134492108446,1641.22939437925,6014.04101365585,360.340497552451,4204.59672204203,1382.65476506409,729.256221229494,3457.61953167705,1905.02310362434,122.59551372286,2079.86771633409,440.297880599401,2198.50928177314,1287.82354290378,88.6480492334304,2846.04089779314,175.801427277456,4211.43645600597,2486.99104187831,5265.83821316113,4481.64056216709,1651.89789541108,1272.99237099834,175.969395572514,3144.05638338869,1299.90615137413,1577.17014359026,3448.00191575249,1470.86775852145,4037.88893792488,331.669128588162,7399.1776404595,2194.42793669594
"CSF2RA",238.3566016579,301.363404797265,75.4082488046335,128.93136525709,99.9553303474641,579.339429576605,580.433348716002,168.479163952996,661.305347798235,174.707817975769,335.871510091709,878.816755683727,114.120134787431,276.547366828902,214.855035666414,270.315182351061,212.609781830337,232.504614011914,175.591744478234,99.2453944977877,1121.81183051082,402.135814133528,492.516847675763,875.572191968189,109.694832702508,529.847301192227,169.784744708171,271.113966412653,140.149446201872,168.612962802658,137.14655920493,260.703831825759,97.8088622303549,291.59159024746,84.0232542458454,193.909731111128,188.114440558528,33.2697938039905,566.678093528882,131.506877029832,75.0445952159977,132.468878340599,308.846618254867,128.680394385933,209.297674308466,111.744943459803,179.505483852628,276.102777550302,37.5996716916211,374.448356202477,712.314186467216,120.11349918415,436.631198058211,73.1930845493743,96.0952560917343,106.072444811468,284.430532832801,980.764109782878,247.668458326625,1320.8936417982,284.535282369258,243.1554941147,124.107268926803,324.209770938252,39.0669838394346,247.409338733496,560.352307509727,608.167230252413,181.90321916457,103.171705099972,48.7672110422086,125.692425408939,323.472076590088,1039.92492109931,246.659544075754,370.206521480794,275.183268629535,279.747159003551,185.913188670494,760.096214027461,224.904136957079
"CXCL9",2428.9969093232,7327.88910612296,180.97979713112,220.561832389488,813.636389028357,4101.24453330219,7818.54731651189,732.416365517885,4802.44504297615,445.381902163579,222.257468623055,17713.6502317501,25.3600299527624,416.246552134224,537.137589166034,3297.10967316634,287.648528358691,99.6448345765347,269.909595797971,657.685897865936,2524.07661864934,378.755824939718,1607.16023978407,2043.00178125911,349.414042392159,176.615767064076,44.0182671465629,1141.62185856852,607.314266874778,306.296920594178,893.955309270088,8281.09240517799,1522.1504184599,1307.42082944288,655.848178974515,1137.79386343147,163.710405026611,21.3877245882796,1498.06143666087,564.206924031215,18.3035598087799,669.266755891813,906.885979057473,133.986802401847,778.905268945431,45.8654618678294,1831.67038498378,1579.66234385621,34.9610982395775,455.39736873171,478.045807180061,330.312122756413,9686.09712551651,690.258870348844,899.024506991558,4131.69280999508,113.841841170534,1348.55065095146,1078.24721083636,880.595761198801,3453.30987702157,992.884934301692,460.969856013838,1547.40563802385,634.838487390813,7400.36937185874,2145.60951396533,9820.38211637548,188.724589883241,321.40479135233,1545.41610164792,817.000765158103,2734.52997763449,1819.86861192379,904.660151360193,2674.92359148378,401.785155794561,2759.04478248007,126.420968295936,9114.34588888791,833.822412160185
"CCL5",759.878356721401,1155.22638505618,85.4626819785846,92.4413562220647,351.842762823073,620.222246465832,1943.42927463041,156.779222011816,1619.05792047154,359.258329922003,145.567990631713,1885.794288238,82.4200973464778,306.482906537185,165.27310435878,1266.98748734613,384.573575957815,107.948570791246,165.557930508049,189.603141727117,1963.17070339393,327.319848713337,259.21939351356,1897.07308259774,110.118364875105,176.615767064076,142.116119644617,646.371919923277,461.502216785962,155.642734894762,231.247118075465,791.101282781614,603.664071577971,283.294268573752,268.407617729784,128.322616176482,267.427556037259,33.2697938039905,551.674396551539,199.38139420652,64.0624593307298,428.242620953812,345.346673139533,99.4951502984015,551.062231090645,115.914530902333,354.843344531232,491.108487771061,27.0453778834467,117.399737469297,276.626868530958,630.595870716789,4422.58889055405,202.483058716882,202.333900326485,840.025329071464,162.581467359753,980.764109782878,573.331956015779,440.297880599401,771.09061522069,742.975120906028,726.914003714129,485.865612403309,175.801427277456,573.332342157327,383.959179501237,1238.23130619336,1985.01887913337,38.7373316546364,242.15442724407,754.154552453634,799.844255891404,129.990615137413,172.661680853028,514.175724278881,215.39904413494,912.252411365974,361.415238775441,2092.74047200883,307.899353845638
"CD40",189.19166293473,225.581963824853,100.544331739511,54.3295690077047,107.951756775261,145.582713800661,235.162020685751,84.2395819764979,451.511927117415,155.022430034837,107.223251636042,338.710624586437,126.800149763812,111.189147487909,173.536759576719,231.69872772948,146.950878618027,99.6448345765347,120.405767642217,90.3577472293291,280.452957627704,182.363915711716,207.375514810848,875.572191968189,54.2121180923592,529.847301192227,387.360750889753,211.683973775224,257.648476855967,166.61754312452,263.281350882456,224.744682608413,65.7153293110197,177.79975015089,86.6906591425389,174.898973159057,119.986508031926,45.1518630197014,190.431538558586,101.811775765031,109.82135885268,47.8272434863919,102.480923330024,67.656702202913,140.414895422136,115.914530902333,105.976703568053,132.921100678777,38.259315054632,74.3216079946762,212.656905183174,600.567495920751,381.001149120424,107.385474411856,96.6291186255772,186.482201362097,149.700280438316,1225.9551372286,238.090120159297,1320.8936417982,118.556367653858,236.401174833736,691.454784020757,138.305553253437,146.50118939788,156.114379791247,207.566051492748,313.619338248631,196.682855721691,33.7513384713664,67.2651186789084,163.400153031621,188.243845046488,129.990615137413,76.8997402118528,210.509590645942,114.293370357315,231.329381483705,291.511879835335,473.512706621341,189.641920455204
"CD3E",242.712988633371,489.935827682103,75.4082488046335,59.1949035457081,75.9660510640727,260.254029465566,673.239764906365,149.759256847107,830.052229650198,177.168491468385,191.723694978354,1235.83606268024,44.3800524173342,114.04015126965,148.745793922902,327.320424887679,68.7855176509913,89.2651643081457,80.2705117614783,65.1760799686964,280.452957627704,215.09590058305,207.375514810848,729.643493306824,34.7296381529176,0,74.2022217613488,191.307976299534,72.1981995585401,78.8190772864498,129.138001003182,250.215746637367,137.543712511437,247.734318543574,115.365261781994,145.432298333346,115.919168776606,59.4103460785544,283.916112032801,89.0853037944023,80.5356631586317,75.5167002416714,91.2501372116652,61.6869931850089,323.219193235859,56.7063892184073,118.479573090126,154.375032718159,17.1507274382833,66.7474313837538,234.268379287155,360.340497552451,1071.84873360364,102.577169587444,137.736533731486,325.060717970628,122.893486034246,980.764109782878,381.081025657266,880.595761198801,311.091908723723,207.132457949559,301.403367393663,122.139969106932,87.9007136387279,216.369052693131,213.648573148213,749.437202436481,220.557653237041,28.3818073509217,52.130466976154,477.631216553968,287.359992030149,389.97184541224,100.114756124865,320.603686903302,176.715134167849,344.304195696678,138.319412370848,1379.68604321434,189.641920455204
"CD27",83.3936935304404,204.433654716273,30.1632995218534,25.9484508693515,41.9812387459349,140.597004423926,319.316991299047,49.1397561529571,191.550514534661,59.056163822795,42.6052655507453,503.488766277135,12.6800149763812,39.9140529443776,57.8455865255729,159.982454860832,15.6330721934071,24.9112086441337,30.1014419105544,26.6629418053758,560.905915255408,98.195954614001,103.687757405424,1167.42958929092,15.247158213476,176.615767064076,18.8649716342412,87.1639892015627,21.2347645760412,32.9244246892765,62.0663260635448,125.857022260711,44.3196406981295,138.683805117694,25.673772130675,62.7355012418355,61.0100888297928,7.12924152942653,84.2515291804652,46.6637305589727,23.7946277514139,24.2282746608696,44.9231444734352,15.2559230457549,116.570856576867,18.3461847471318,34.8294222400622,55.9667792331694,3.95786017806538,14.6749671836622,76.0723888460134,60.0567495920751,531.719770079776,56.0968896181336,62.4619164596273,176.217126057761,41.4286822608364,858.168596060018,108.782554900369,880.595761198801,128.989328007397,87.8061506525305,141.836878773489,39.515872358125,48.8337297992933,83.078412637447,105.683813763707,278.301845202614,35.2437487131354,7.28722080631774,26.9060474715634,75.4154552453633,81.4442758160316,0,31.1951776331101,117.353047658945,54.5091458627194,143.716260257319,58.0049148651943,475.988590054656,66.2241626986428
"CD180",26.7606628493204,83.7120568881291,20.1088663479023,55.9513471870392,33.9848123181378,24.9285468836749,60.5601190394744,35.0998258235408,228.036326826978,29.5280819113975,19.8824572570145,100.697753255427,19.0200224645718,55.5945737439545,49.5819313076339,64.3607577026335,25.0129155094514,29.0630767514893,35.1183488956468,22.2191181711465,4487.24732204327,51.4359762263815,0,1313.35828795228,17.7883512490554,353.231534128151,113.189829805447,39.6199950916194,38.2225762368742,56.8694608269321,53.0566980865786,55.4370217100752,18.3391616681915,66.3785733896657,27.0074745790217,40.8731295969535,53.8922451329837,28.5169661177061,36.9321771749984,27.5740226030293,21.9642717705359,20.7670925664596,28.076965295897,32.5017490974778,68.8827788863306,17.5122672586258,16.372805326525,36.3784065015601,3.29821681505448,5.68063245819181,56.1898326703508,60.0567495920751,83.4450734066803,28.3155728548674,54.9878409858257,53.891645347762,28.8956355264657,1225.9551372286,115.624225019889,3082.08516419581,39.8349395316962,31.5201566444981,195.025708313547,44.006312398821,29.300237879576,32.8661852192098,64.6267925893172,69.9286362311136,151.207050930549,25.3135038535248,25.2244195045907,289.09257844056,69.1508002211589,779.94369082448,57.3120705352488,56.8617859790762,35.1671908791738,63.7885005420184,113.035218711661,184.453315781908,29.2418380747254
"ABCF1",647.234636355656,702.300098314093,849.599603198871,879.814662288949,703.685525646147,560.393733945012,556.83849714218,379.078118894241,291.886498338531,273.134757680427,604.284683061404,485.180083867058,367.720434315055,888.087678012402,603.246830909546,877.145183547319,565.917213401338,456.705491809117,792.671303644598,476.970403407278,0,593.851725522768,985.033695351526,145.928698661365,765.322635881977,353.231534128151,442.698001016861,478.269940748835,351.081440990548,712.364825095255,661.707121419405,615.800430347052,687.718562557183,739.646960627703,431.786167652261,1070.30567270162,484.013371383023,430.130905608734,560.907440845289,403.004945736582,329.464076558039,313.70895892061,491.346892678197,608.247018824228,593.451633482233,416.124826764489,640.623219321486,872.148976383556,745.397000202312,644.278397966588,540.286852599527,360.340497552451,533.013492148097,498.995189555588,937.462609428252,1338.73690427377,779.485878840443,122.59551372286,723.84869864522,440.297880599401,694.266088980991,765.489518509241,159.566488620175,676.26027012882,586.004757591519,695.667587139941,555.030101061195,642.072023576589,389.955026084046,434.932020756017,504.488390091813,138.261667949833,557.048112892669,909.934305961893,929.326105767768,603.702791565086,560.916694522823,793.129307944133,428.343986696819,584.927461120481,464.859219982032
"CD48",251.425762584313,532.232445899263,60.3265990437068,40.5444544833617,113.949076596109,237.319766332585,592.230774502912,88.91955875297,114.018163413489,86.1235722415761,174.681588758056,622.49520194264,50.7200599055248,161.081713668381,66.1092417435119,285.026212683091,28.1395299481328,53.974285395623,102.344902495885,65.1760799686964,280.452957627704,229.123894099336,285.141332864916,1167.42958929092,33.8825738077245,0,134.570130990921,176.591978122647,18.403462632569,68.8419788957599,107.114465948376,325.130640840171,118.44041910707,286.85026357677,65.3514199689908,158.739828899796,142.356873936183,19.0113107451374,146.574578163275,95.4485397797168,51.2499674645838,51.9177314161491,136.1732816851,46.431070139254,153.661583669507,29.1871120977096,102.106767763601,89.0804569461279,9.23500708215254,43.0781294746212,237.726215143792,60.0567495920751,749.711938591802,79.6041576485895,128.127008122312,258.337728492446,103.049495371492,367.786541168579,190.882596334609,880.595761198801,153.6490524794,234.149735073415,212.755318160233,103.280120936008,58.6004757591519,208.152506388329,334.538691050583,629.357726080023,268.30724826774,27.6147314765725,31.9509313724815,163.400153031621,232.807694077902,0,158.152295907395,309.715259800926,156.493999412324,216.727194612641,102.624080146113,922.885549767869,138.898730854946
"CCR4",90.2394444918944,152.444061491014,25.1360829348778,27.570229048686,35.9839189250871,84.7570594044947,175.388396698738,51.4797445411932,50.1679919019351,24.6067349261646,129.946059929773,338.710624586437,25.3600299527624,54.1690718530839,33.0546208717559,128.721515405267,3.12661443868142,72.6576918787232,36.1217302926652,25.1816672606327,2524.07661864934,229.123894099336,181.453575459492,1313.35828795228,14.8236260408795,0,31.441619390402,74.7119907441966,12.7408587456247,60.8603001832081,35.0374421326462,122.860426492599,43.5555089619549,141.05446845304,42.3450527350094,99.8064792483747,34.5723836702159,21.3877245882796,189.277408021867,29.6951012648008,18.3035598087799,42.4781438859402,47.7308410030249,20.5623310616696,105.97350597897,43.3637094023114,68.1704076322585,64.8281859450878,9.23500708215254,22.7225298327673,210.063528290696,30.0283747960376,277.503383654774,35.7951581372852,84.350280347189,160.819513101258,178.247775777716,980.764109782878,89.6258785657125,2201.489402997,90.1028394169318,67.5431928096389,88.6480492334304,63.7642485778834,9.76674595985866,78.5136646903346,110.245705005306,392.024172810789,26.1485877549069,18.026283047207,11.771395768809,326.800306063241,148.290049363152,519.962460549653,41.3517470950529,309.715259800926,150.339741008468,113.743350364081,20.8222771310954,720.482079094433,68.3742978511962
"ALAS1",302.45772429697,256.423247941532,246.333612761803,271.647845038523,101.954436954413,237.319766332585,294.149149620304,175.499129117704,259.961412582754,268.213410695194,240.719750361711,302.093259766281,310.66036692134,297.929895191962,297.491587845803,273.992939934068,284.52191392001,209.669339421458,290.980605135359,274.035790777473,1121.81183051082,285.235868164479,311.063272216272,1021.50089062955,260.472286146882,529.847301192227,445.213330568093,231.493971321034,295.871053092841,216.50303507797,129.138001003182,278.683406434432,211.664490920377,224.027685190122,241.066717538675,180.602200544678,315.218792287263,149.714072117957,282.761981496082,379.673080457096,461.249707181254,322.204587697798,249.884991133483,299.812052899183,725.918515955946,321.892150563312,140.210751068968,213.60654073993,189.977288547138,189.35441527306,287.864835065028,1111.04986745339,247.100915049239,160.276827480382,129.194733189998,225.831656695383,174.418233719992,858.168596060018,314.03265848597,880.595761198801,369.895867080036,272.424210998877,921.939712027676,177.821425611562,693.438963149964,308.576961224803,257.746855150336,252.166900348561,334.247165214897,144.977340252006,230.383031475261,502.769701635756,206.684058438797,649.953075687067,289.462229665371,241.965046719473,176.715134167849,201.356471590468,423.882070168727,229.019217581564,269.626948130189
"C3",236.489578668413,201.790116077701,60.3265990437068,170.286708830119,115.948183203058,149.571281302049,331.900912138418,56.1597213176653,647.623168188616,73.8202047784938,293.976332300143,274.630236151165,19.0200224645718,313.610415991538,165.27310435878,279.50957630858,40.6459877028585,190.985932938358,249.841967857601,22.2191181711465,280.452957627704,383.43182277848,129.60969675678,437.786095984095,27.5295912187761,353.231534128151,31.441619390402,422.801947620567,35.391274293402,219.496164595177,310.331630317724,112.372341304207,102.393652647403,1635.75770138819,41.0113502866626,331.737726263646,35.5892184840458,40.399035333417,235.442629490615,80.6009891473164,38.4374755984378,59.1547485226426,214.788784513612,29.8485450895204,82.1294671337019,36.6923694942635,187.840730200677,179.093693546142,11.2139371711852,59.1732547728314,611.172487660585,270.255373164338,1782.74901014582,275.676143266256,367.831285817805,138.578516608531,679.221504965477,245.191027445719,158.726746772865,440.297880599401,223.834422130483,56.2859940080324,53.1888295400582,84.4202727650851,9.76674595985866,184.415817063344,381.678233880438,613.818029139775,92.0885047020634,33.7513384713664,28.5876754385361,87.9846977862572,1309.25515085394,389.97184541224,97.2128791357385,918.257352300401,312.108819052668,398.101726274284,151.705161955123,2889.974937536,227.914326170654
